temperatura,tiempo,fecha,hora,minutos
46.599998474121094,2024-03-16 07:06:38+03:00,2024-03-16,7,0
46.829776763916016,2024-03-16 07:36:38+03:00,2024-03-16,7,30
47.11458969116211,2024-03-16 08:06:38+03:00,2024-03-16,8,0
47.638919830322266,2024-03-16 08:36:38+03:00,2024-03-16,8,30
48.31318283081055,2024-03-16 09:06:38+03:00,2024-03-16,9,0
49.13904571533203,2024-03-16 09:36:38+03:00,2024-03-16,9,30
50.00935363769531,2024-03-16 10:06:38+03:00,2024-03-16,10,0
50.864498138427734,2024-03-16 10:36:38+03:00,2024-03-16,10,30
51.80605697631836,2024-03-16 11:06:38+03:00,2024-03-16,11,0
52.44316864013672,2024-03-16 11:36:38+03:00,2024-03-16,11,30
53.081180572509766,2024-03-16 12:06:38+03:00,2024-03-16,12,0
54.308650970458984,2024-03-16 12:36:38+03:00,2024-03-16,12,30
55.41864013671875,2024-03-16 13:06:38+03:00,2024-03-16,13,0
55.8248176574707,2024-03-16 13:36:38+03:00,2024-03-16,13,30
57.07439422607422,2024-03-16 14:06:38+03:00,2024-03-16,14,0
58.013397216796875,2024-03-16 14:36:38+03:00,2024-03-16,14,30
58.16875076293945,2024-03-16 15:06:38+03:00,2024-03-16,15,0
59.22868347167969,2024-03-16 15:36:38+03:00,2024-03-16,15,30
59.8541145324707,2024-03-16 16:06:38+03:00,2024-03-16,16,0
60.4478759765625,2024-03-16 16:36:38+03:00,2024-03-16,16,30
60.65513229370117,2024-03-16 17:06:38+03:00,2024-03-16,17,0
60.78035354614258,2024-03-16 17:36:38+03:00,2024-03-16,17,30
61.23494338989258,2024-03-16 18:06:38+03:00,2024-03-16,18,0
60.458003997802734,2024-03-16 18:36:38+03:00,2024-03-16,18,30
59.54936599731445,2024-03-16 19:06:38+03:00,2024-03-16,19,0
59.19781494140625,2024-03-16 19:36:38+03:00,2024-03-16,19,30
58.89889144897461,2024-03-16 20:06:38+03:00,2024-03-16,20,0
58.27522277832031,2024-03-16 20:36:38+03:00,2024-03-16,20,30
57.75604248046875,2024-03-16 21:06:38+03:00,2024-03-16,21,0
57.11198806762695,2024-03-16 21:36:38+03:00,2024-03-16,21,30
56.34521484375,2024-03-16 22:06:38+03:00,2024-03-16,22,0
55.420467376708984,2024-03-16 22:36:38+03:00,2024-03-16,22,30
54.45555877685547,2024-03-16 23:06:38+03:00,2024-03-16,23,0
53.865074157714844,2024-03-16 23:36:38+03:00,2024-03-16,23,30
52.002105712890625,2024-03-17 00:06:38+03:00,2024-03-17,0,0
50.860347747802734,2024-03-17 00:36:38+03:00,2024-03-17,0,30
51.4665412902832,2024-03-17 01:06:38+03:00,2024-03-17,1,0
53.549739837646484,2024-03-17 01:36:38+03:00,2024-03-17,1,30
53.666622161865234,2024-03-17 02:06:38+03:00,2024-03-17,2,0
53.6574592590332,2024-03-17 02:36:38+03:00,2024-03-17,2,30
53.6687126159668,2024-03-17 03:06:38+03:00,2024-03-17,3,0
53.67441940307617,2024-03-17 03:36:38+03:00,2024-03-17,3,30
53.60769271850586,2024-03-17 04:06:38+03:00,2024-03-17,4,0
53.56782531738281,2024-03-17 04:36:38+03:00,2024-03-17,4,30
53.4565544128418,2024-03-17 05:06:38+03:00,2024-03-17,5,0
53.2628059387207,2024-03-17 05:36:38+03:00,2024-03-17,5,30
52.99123001098633,2024-03-17 06:06:38+03:00,2024-03-17,6,0
52.79145431518555,2024-03-17 06:36:38+03:00,2024-03-17,6,30
52.48813247680664,2024-03-17 07:06:38+03:00,2024-03-17,7,0
52.19230651855469,2024-03-17 07:36:38+03:00,2024-03-17,7,30
52.20518493652344,2024-03-17 08:06:38+03:00,2024-03-17,8,0
52.46455383300781,2024-03-17 08:36:38+03:00,2024-03-17,8,30
53.40409469604492,2024-03-17 09:06:38+03:00,2024-03-17,9,0
55.05548095703125,2024-03-17 09:36:38+03:00,2024-03-17,9,30
56.710670471191406,2024-03-17 10:06:38+03:00,2024-03-17,10,0
58.099998474121094,2024-03-17 10:36:38+03:00,2024-03-17,10,30
59.992855072021484,2024-03-17 11:06:38+03:00,2024-03-17,11,0
61.38156509399414,2024-03-17 11:36:38+03:00,2024-03-17,11,30
63.190399169921875,2024-03-17 12:06:38+03:00,2024-03-17,12,0
64.39041900634766,2024-03-17 12:36:38+03:00,2024-03-17,12,30
64.87622833251953,2024-03-17 13:06:38+03:00,2024-03-17,13,0
65.80342102050781,2024-03-17 13:36:38+03:00,2024-03-17,13,30
66.0760269165039,2024-03-17 14:06:38+03:00,2024-03-17,14,0
66.71324920654297,2024-03-17 14:36:38+03:00,2024-03-17,14,30
67.1163558959961,2024-03-17 15:06:38+03:00,2024-03-17,15,0
67.14649963378906,2024-03-17 15:36:38+03:00,2024-03-17,15,30
67.1766357421875,2024-03-17 16:06:38+03:00,2024-03-17,16,0
67.7295913696289,2024-03-17 16:36:38+03:00,2024-03-17,16,30
67.77175903320312,2024-03-17 17:06:38+03:00,2024-03-17,17,0
64.30632781982422,2024-03-17 17:36:38+03:00,2024-03-17,17,30
63.449729919433594,2024-03-17 18:06:38+03:00,2024-03-17,18,0
60.82777786254883,2024-03-17 18:36:38+03:00,2024-03-17,18,30
59.39727020263672,2024-03-17 19:06:38+03:00,2024-03-17,19,0
58.400001525878906,2024-03-17 19:36:38+03:00,2024-03-17,19,30
57.10544204711914,2024-03-17 20:06:38+03:00,2024-03-17,20,0
56.050880432128906,2024-03-17 20:36:38+03:00,2024-03-17,20,30
55.26924514770508,2024-03-17 21:06:38+03:00,2024-03-17,21,0
54.54774475097656,2024-03-17 21:36:38+03:00,2024-03-17,21,30
53.633731842041016,2024-03-17 22:06:38+03:00,2024-03-17,22,0
52.70183181762695,2024-03-17 22:36:38+03:00,2024-03-17,22,30
51.96580123901367,2024-03-17 23:06:38+03:00,2024-03-17,23,0
51.19637680053711,2024-03-17 23:36:38+03:00,2024-03-17,23,30
50.156620025634766,2024-03-18 00:06:38+03:00,2024-03-18,0,0
49.58788299560547,2024-03-18 00:36:38+03:00,2024-03-18,0,30
48.84833908081055,2024-03-18 01:06:38+03:00,2024-03-18,1,0
48.158939361572266,2024-03-18 01:36:38+03:00,2024-03-18,1,30
47.614234924316406,2024-03-18 02:06:38+03:00,2024-03-18,2,0
47.38439178466797,2024-03-18 02:36:38+03:00,2024-03-18,2,30
46.557945251464844,2024-03-18 03:06:38+03:00,2024-03-18,3,0
46.00014877319336,2024-03-18 03:36:38+03:00,2024-03-18,3,30
46.01606369018555,2024-03-18 04:06:38+03:00,2024-03-18,4,0
46.031978607177734,2024-03-18 04:36:38+03:00,2024-03-18,4,30
46.04789352416992,2024-03-18 05:06:38+03:00,2024-03-18,5,0
46.06380844116211,2024-03-18 05:36:38+03:00,2024-03-18,5,30
46.0797233581543,2024-03-18 06:06:38+03:00,2024-03-18,6,0
46.095638275146484,2024-03-18 06:36:38+03:00,2024-03-18,6,30
46.4492301940918,2024-03-18 07:06:38+03:00,2024-03-18,7,0
46.951385498046875,2024-03-18 07:36:38+03:00,2024-03-18,7,30
47.969730377197266,2024-03-18 08:06:38+03:00,2024-03-18,8,0
49.97981262207031,2024-03-18 08:36:38+03:00,2024-03-18,8,30
51.28457260131836,2024-03-18 09:06:38+03:00,2024-03-18,9,0
53.2078742980957,2024-03-18 09:36:38+03:00,2024-03-18,9,30
56.023860931396484,2024-03-18 10:06:38+03:00,2024-03-18,10,0
56.721534729003906,2024-03-18 10:36:38+03:00,2024-03-18,10,30
56.77956008911133,2024-03-18 11:06:38+03:00,2024-03-18,11,0
57.47868728637695,2024-03-18 11:36:38+03:00,2024-03-18,11,30
59.030845642089844,2024-03-18 12:06:38+03:00,2024-03-18,12,0
60.42620849609375,2024-03-18 12:36:38+03:00,2024-03-18,12,30
62.425228118896484,2024-03-18 13:06:38+03:00,2024-03-18,13,0
64.39665985107422,2024-03-18 13:36:38+03:00,2024-03-18,13,30
64.34549713134766,2024-03-18 14:06:38+03:00,2024-03-18,14,0
63.90273666381836,2024-03-18 14:36:38+03:00,2024-03-18,14,30
63.70000076293945,2024-03-18 15:06:38+03:00,2024-03-18,15,0
63.32451248168945,2024-03-18 15:36:38+03:00,2024-03-18,15,30
63.0,2024-03-18 16:06:38+03:00,2024-03-18,16,0
62.400001525878906,2024-03-18 16:36:38+03:00,2024-03-18,16,30
61.68739318847656,2024-03-18 17:06:38+03:00,2024-03-18,17,0
60.90462875366211,2024-03-18 17:36:38+03:00,2024-03-18,17,30
60.01677322387695,2024-03-18 18:06:38+03:00,2024-03-18,18,0
59.061092376708984,2024-03-18 18:36:38+03:00,2024-03-18,18,30
58.73365783691406,2024-03-18 19:06:38+03:00,2024-03-18,19,0
54.45817184448242,2024-03-18 19:36:38+03:00,2024-03-18,19,30
52.16971969604492,2024-03-18 20:06:38+03:00,2024-03-18,20,0
51.485801696777344,2024-03-18 20:36:38+03:00,2024-03-18,20,30
52.74766540527344,2024-03-18 21:06:38+03:00,2024-03-18,21,0
49.42409133911133,2024-03-18 21:36:38+03:00,2024-03-18,21,30
47.8497428894043,2024-03-18 22:06:38+03:00,2024-03-18,22,0
47.73127746582031,2024-03-18 22:36:38+03:00,2024-03-18,22,30
47.877323150634766,2024-03-18 23:06:38+03:00,2024-03-18,23,0
48.0,2024-03-18 23:36:38+03:00,2024-03-18,23,30
48.0,2024-03-19 00:06:38+03:00,2024-03-19,0,0
47.80158996582031,2024-03-19 00:36:38+03:00,2024-03-19,0,30
47.35683059692383,2024-03-19 01:06:38+03:00,2024-03-19,1,0
47.36376953125,2024-03-19 01:36:38+03:00,2024-03-19,1,30
47.31081008911133,2024-03-19 02:06:38+03:00,2024-03-19,2,0
47.358333587646484,2024-03-19 02:36:38+03:00,2024-03-19,2,30
47.391666412353516,2024-03-19 03:06:38+03:00,2024-03-19,3,0
47.395835876464844,2024-03-19 03:36:38+03:00,2024-03-19,3,30
47.39314270019531,2024-03-19 04:06:38+03:00,2024-03-19,4,0
47.569454193115234,2024-03-19 04:36:38+03:00,2024-03-19,4,30
47.672142028808594,2024-03-19 05:06:38+03:00,2024-03-19,5,0
47.75679397583008,2024-03-19 05:36:38+03:00,2024-03-19,5,30
47.84144973754883,2024-03-19 06:06:38+03:00,2024-03-19,6,0
48.080196380615234,2024-03-19 06:36:38+03:00,2024-03-19,6,30
48.612770080566406,2024-03-19 07:06:38+03:00,2024-03-19,7,0
49.37351608276367,2024-03-19 07:36:38+03:00,2024-03-19,7,30
50.369834899902344,2024-03-19 08:06:38+03:00,2024-03-19,8,0
51.50556945800781,2024-03-19 08:36:38+03:00,2024-03-19,8,30
52.30211639404297,2024-03-19 09:06:38+03:00,2024-03-19,9,0
54.01144027709961,2024-03-19 09:36:38+03:00,2024-03-19,9,30
56.37181854248047,2024-03-19 10:06:38+03:00,2024-03-19,10,0
57.02411651611328,2024-03-19 10:36:38+03:00,2024-03-19,10,30
59.66636276245117,2024-03-19 11:06:38+03:00,2024-03-19,11,0
61.08382034301758,2024-03-19 11:36:38+03:00,2024-03-19,11,30
62.748802185058594,2024-03-19 12:06:38+03:00,2024-03-19,12,0
64.00668334960938,2024-03-19 12:36:38+03:00,2024-03-19,12,30
64.26771545410156,2024-03-19 13:06:38+03:00,2024-03-19,13,0
65.01676177978516,2024-03-19 13:36:38+03:00,2024-03-19,13,30
65.06151580810547,2024-03-19 14:06:38+03:00,2024-03-19,14,0
65.10627746582031,2024-03-19 14:36:38+03:00,2024-03-19,14,30
65.15103912353516,2024-03-19 15:06:38+03:00,2024-03-19,15,0
65.19579315185547,2024-03-19 15:36:38+03:00,2024-03-19,15,30
65.25537109375,2024-03-19 16:06:38+03:00,2024-03-19,16,0
65.10661315917969,2024-03-19 16:36:38+03:00,2024-03-19,16,30
64.77971649169922,2024-03-19 17:06:38+03:00,2024-03-19,17,0
64.194580078125,2024-03-19 17:36:38+03:00,2024-03-19,17,30
63.393898010253906,2024-03-19 18:06:38+03:00,2024-03-19,18,0
62.566009521484375,2024-03-19 18:36:38+03:00,2024-03-19,18,30
61.96748733520508,2024-03-19 19:06:38+03:00,2024-03-19,19,0
61.147212982177734,2024-03-19 19:36:38+03:00,2024-03-19,19,30
59.88991165161133,2024-03-19 20:06:38+03:00,2024-03-19,20,0
51.59590148925781,2024-03-19 20:36:38+03:00,2024-03-19,20,30
50.655845642089844,2024-03-19 21:06:38+03:00,2024-03-19,21,0
51.8900260925293,2024-03-19 21:36:38+03:00,2024-03-19,21,30
52.900001525878906,2024-03-19 22:06:38+03:00,2024-03-19,22,0
52.900001525878906,2024-03-19 22:36:38+03:00,2024-03-19,22,30
52.72679901123047,2024-03-19 23:06:38+03:00,2024-03-19,23,0
51.95640182495117,2024-03-19 23:36:38+03:00,2024-03-19,23,30
51.17942428588867,2024-03-20 00:06:38+03:00,2024-03-20,0,0
50.70000076293945,2024-03-20 00:36:38+03:00,2024-03-20,0,30
49.675411224365234,2024-03-20 01:06:38+03:00,2024-03-20,1,0
49.07314682006836,2024-03-20 01:36:38+03:00,2024-03-20,1,30
48.72785949707031,2024-03-20 02:06:38+03:00,2024-03-20,2,0
48.35568618774414,2024-03-20 02:36:38+03:00,2024-03-20,2,30
48.02378463745117,2024-03-20 03:06:38+03:00,2024-03-20,3,0
47.58012771606445,2024-03-20 03:36:38+03:00,2024-03-20,3,30
47.04021072387695,2024-03-20 04:06:38+03:00,2024-03-20,4,0
46.86052703857422,2024-03-20 04:36:38+03:00,2024-03-20,4,30
43.550724029541016,2024-03-20 05:06:38+03:00,2024-03-20,5,0
43.38688659667969,2024-03-20 05:36:38+03:00,2024-03-20,5,30
43.86007308959961,2024-03-20 06:06:38+03:00,2024-03-20,6,0
42.87630844116211,2024-03-20 06:36:38+03:00,2024-03-20,6,30
41.29999923706055,2024-03-20 07:06:38+03:00,2024-03-20,7,0
42.16683578491211,2024-03-20 07:36:38+03:00,2024-03-20,7,30
42.73531723022461,2024-03-20 08:06:38+03:00,2024-03-20,8,0
43.30903244018555,2024-03-20 08:36:38+03:00,2024-03-20,8,30
43.39198303222656,2024-03-20 09:06:38+03:00,2024-03-20,9,0
43.53108215332031,2024-03-20 09:36:38+03:00,2024-03-20,9,30
43.24806594848633,2024-03-20 10:06:38+03:00,2024-03-20,10,0
44.58528137207031,2024-03-20 10:36:38+03:00,2024-03-20,10,30
48.1273078918457,2024-03-20 11:06:38+03:00,2024-03-20,11,0
48.934295654296875,2024-03-20 11:36:38+03:00,2024-03-20,11,30
50.3568229675293,2024-03-20 12:06:38+03:00,2024-03-20,12,0
51.01879119873047,2024-03-20 12:36:38+03:00,2024-03-20,12,30
51.620906829833984,2024-03-20 13:06:38+03:00,2024-03-20,13,0
52.37213134765625,2024-03-20 13:36:38+03:00,2024-03-20,13,30
54.016300201416016,2024-03-20 14:06:38+03:00,2024-03-20,14,0
54.22007369995117,2024-03-20 14:36:38+03:00,2024-03-20,14,30
55.37335968017578,2024-03-20 15:06:38+03:00,2024-03-20,15,0
50.765419006347656,2024-03-20 15:36:38+03:00,2024-03-20,15,30
49.52289962768555,2024-03-20 16:06:38+03:00,2024-03-20,16,0
50.649471282958984,2024-03-20 16:36:38+03:00,2024-03-20,16,30
51.55711364746094,2024-03-20 17:06:38+03:00,2024-03-20,17,0
51.93093490600586,2024-03-20 17:36:38+03:00,2024-03-20,17,30
49.616451263427734,2024-03-20 18:06:38+03:00,2024-03-20,18,0
51.731719970703125,2024-03-20 18:36:38+03:00,2024-03-20,18,30
52.105857849121094,2024-03-20 19:06:38+03:00,2024-03-20,19,0
52.577880859375,2024-03-20 19:36:38+03:00,2024-03-20,19,30
52.901275634765625,2024-03-20 20:06:38+03:00,2024-03-20,20,0
52.95341873168945,2024-03-20 20:36:38+03:00,2024-03-20,20,30
53.183292388916016,2024-03-20 21:06:38+03:00,2024-03-20,21,0
53.33786392211914,2024-03-20 21:36:38+03:00,2024-03-20,21,30
53.24843215942383,2024-03-20 22:06:38+03:00,2024-03-20,22,0
52.900001525878906,2024-03-20 22:36:38+03:00,2024-03-20,22,30
52.634910583496094,2024-03-20 23:06:38+03:00,2024-03-20,23,0
52.400001525878906,2024-03-20 23:36:38+03:00,2024-03-20,23,30
52.10916519165039,2024-03-21 00:06:38+03:00,2024-03-21,0,0
51.82646942138672,2024-03-21 00:36:38+03:00,2024-03-21,0,30
51.25559997558594,2024-03-21 01:06:38+03:00,2024-03-21,1,0
50.51424026489258,2024-03-21 01:36:38+03:00,2024-03-21,1,30
49.900001525878906,2024-03-21 02:06:38+03:00,2024-03-21,2,0
49.358436584472656,2024-03-21 02:36:38+03:00,2024-03-21,2,30
48.22050857543945,2024-03-21 03:06:38+03:00,2024-03-21,3,0
47.878150939941406,2024-03-21 03:36:38+03:00,2024-03-21,3,30
47.56661605834961,2024-03-21 04:06:38+03:00,2024-03-21,4,0
47.1259880065918,2024-03-21 04:36:38+03:00,2024-03-21,4,30
46.329837799072266,2024-03-21 05:06:38+03:00,2024-03-21,5,0
46.0,2024-03-21 05:36:38+03:00,2024-03-21,5,30
45.93092727661133,2024-03-21 06:06:38+03:00,2024-03-21,6,0
45.8591423034668,2024-03-21 06:36:38+03:00,2024-03-21,6,30
45.81890106201172,2024-03-21 07:06:38+03:00,2024-03-21,7,0
45.92623519897461,2024-03-21 07:36:38+03:00,2024-03-21,7,30
46.0335693359375,2024-03-21 08:06:38+03:00,2024-03-21,8,0
46.29290771484375,2024-03-21 08:36:38+03:00,2024-03-21,8,30
47.53817367553711,2024-03-21 09:06:38+03:00,2024-03-21,9,0
47.890960693359375,2024-03-21 09:36:38+03:00,2024-03-21,9,30
49.7463493347168,2024-03-21 10:06:38+03:00,2024-03-21,10,0
50.09648132324219,2024-03-21 10:36:38+03:00,2024-03-21,10,30
51.57676696777344,2024-03-21 11:06:38+03:00,2024-03-21,11,0
52.809356689453125,2024-03-21 11:36:38+03:00,2024-03-21,11,30
53.679141998291016,2024-03-21 12:06:38+03:00,2024-03-21,12,0
54.34989929199219,2024-03-21 12:36:38+03:00,2024-03-21,12,30
54.148258209228516,2024-03-21 13:06:38+03:00,2024-03-21,13,0
54.6688117980957,2024-03-21 13:36:38+03:00,2024-03-21,13,30
54.66849136352539,2024-03-21 14:06:38+03:00,2024-03-21,14,0
54.79999923706055,2024-03-21 14:36:38+03:00,2024-03-21,14,30
55.05585479736328,2024-03-21 15:06:38+03:00,2024-03-21,15,0
55.41928482055664,2024-03-21 15:36:38+03:00,2024-03-21,15,30
55.22608184814453,2024-03-21 16:06:38+03:00,2024-03-21,16,0
55.53063201904297,2024-03-21 16:36:38+03:00,2024-03-21,16,30
56.40028762817383,2024-03-21 17:06:38+03:00,2024-03-21,17,0
55.64527130126953,2024-03-21 17:36:38+03:00,2024-03-21,17,30
55.900001525878906,2024-03-21 18:06:38+03:00,2024-03-21,18,0
55.3033561706543,2024-03-21 18:36:38+03:00,2024-03-21,18,30
55.13344955444336,2024-03-21 19:06:38+03:00,2024-03-21,19,0
55.19157409667969,2024-03-21 19:36:38+03:00,2024-03-21,19,30
55.15135192871094,2024-03-21 20:06:38+03:00,2024-03-21,20,0
55.0,2024-03-21 20:36:38+03:00,2024-03-21,20,30
55.0,2024-03-21 21:06:38+03:00,2024-03-21,21,0
54.80830001831055,2024-03-21 21:36:38+03:00,2024-03-21,21,30
54.49250030517578,2024-03-21 22:06:38+03:00,2024-03-21,22,0
54.012046813964844,2024-03-21 22:36:38+03:00,2024-03-21,22,30
53.65502166748047,2024-03-21 23:06:38+03:00,2024-03-21,23,0
53.04058837890625,2024-03-21 23:36:38+03:00,2024-03-21,23,30
52.387306213378906,2024-03-22 00:06:38+03:00,2024-03-22,0,0
51.729000091552734,2024-03-22 00:36:38+03:00,2024-03-22,0,30
51.05739212036133,2024-03-22 01:06:38+03:00,2024-03-22,1,0
50.499000549316406,2024-03-22 01:36:38+03:00,2024-03-22,1,30
49.900001525878906,2024-03-22 02:06:38+03:00,2024-03-22,2,0
49.71737289428711,2024-03-22 02:36:38+03:00,2024-03-22,2,30
49.329586029052734,2024-03-22 03:06:38+03:00,2024-03-22,3,0
49.108001708984375,2024-03-22 03:36:38+03:00,2024-03-22,3,30
48.43363571166992,2024-03-22 04:06:38+03:00,2024-03-22,4,0
48.05057144165039,2024-03-22 04:36:38+03:00,2024-03-22,4,30
47.176700592041016,2024-03-22 05:06:38+03:00,2024-03-22,5,0
46.556556701660156,2024-03-22 05:36:38+03:00,2024-03-22,5,30
46.22167205810547,2024-03-22 06:06:38+03:00,2024-03-22,6,0
45.89682388305664,2024-03-22 06:36:38+03:00,2024-03-22,6,30
45.530826568603516,2024-03-22 07:06:38+03:00,2024-03-22,7,0
45.66107177734375,2024-03-22 07:36:38+03:00,2024-03-22,7,30
45.791316986083984,2024-03-22 08:06:38+03:00,2024-03-22,8,0
47.19895935058594,2024-03-22 08:36:38+03:00,2024-03-22,8,30
48.79042053222656,2024-03-22 09:06:38+03:00,2024-03-22,9,0
49.729915618896484,2024-03-22 09:36:38+03:00,2024-03-22,9,30
50.863426208496094,2024-03-22 10:06:38+03:00,2024-03-22,10,0
50.74319839477539,2024-03-22 10:36:38+03:00,2024-03-22,10,30
51.8529052734375,2024-03-22 11:06:38+03:00,2024-03-22,11,0
52.758968353271484,2024-03-22 11:36:38+03:00,2024-03-22,11,30
53.99672317504883,2024-03-22 12:06:38+03:00,2024-03-22,12,0
54.237056732177734,2024-03-22 12:36:38+03:00,2024-03-22,12,30
53.95705795288086,2024-03-22 13:06:38+03:00,2024-03-22,13,0
53.70000076293945,2024-03-22 13:36:38+03:00,2024-03-22,13,30
53.686737060546875,2024-03-22 14:06:38+03:00,2024-03-22,14,0
53.62594985961914,2024-03-22 14:36:38+03:00,2024-03-22,14,30
53.136775970458984,2024-03-22 15:06:38+03:00,2024-03-22,15,0
53.022972106933594,2024-03-22 15:36:38+03:00,2024-03-22,15,30
53.06254196166992,2024-03-22 16:06:38+03:00,2024-03-22,16,0
53.28010940551758,2024-03-22 16:36:38+03:00,2024-03-22,16,30
54.0503044128418,2024-03-22 17:06:38+03:00,2024-03-22,17,0
52.17499923706055,2024-03-22 17:36:38+03:00,2024-03-22,17,30
52.26678466796875,2024-03-22 18:06:38+03:00,2024-03-22,18,0
51.79718017578125,2024-03-22 18:36:38+03:00,2024-03-22,18,30
51.465980529785156,2024-03-22 19:06:38+03:00,2024-03-22,19,0
51.40743637084961,2024-03-22 19:36:38+03:00,2024-03-22,19,30
51.34889602661133,2024-03-22 20:06:38+03:00,2024-03-22,20,0
51.29035186767578,2024-03-22 20:36:38+03:00,2024-03-22,20,30
51.231807708740234,2024-03-22 21:06:38+03:00,2024-03-22,21,0
51.1193733215332,2024-03-22 21:36:38+03:00,2024-03-22,21,30
50.82252502441406,2024-03-22 22:06:38+03:00,2024-03-22,22,0
50.58427429199219,2024-03-22 22:36:38+03:00,2024-03-22,22,30
50.55780029296875,2024-03-22 23:06:38+03:00,2024-03-22,23,0
50.53132629394531,2024-03-22 23:36:38+03:00,2024-03-22,23,30
50.504852294921875,2024-03-23 00:06:38+03:00,2024-03-23,0,0
49.841800689697266,2024-03-23 00:36:38+03:00,2024-03-23,0,30
49.5291633605957,2024-03-23 01:06:38+03:00,2024-03-23,1,0
49.40750503540039,2024-03-23 01:36:38+03:00,2024-03-23,1,30
48.67582321166992,2024-03-23 02:06:38+03:00,2024-03-23,2,0
48.10855484008789,2024-03-23 02:36:38+03:00,2024-03-23,2,30
47.74185562133789,2024-03-23 03:06:38+03:00,2024-03-23,3,0
47.441383361816406,2024-03-23 03:36:38+03:00,2024-03-23,3,30
47.206398010253906,2024-03-23 04:06:38+03:00,2024-03-23,4,0
46.241424560546875,2024-03-23 04:36:38+03:00,2024-03-23,4,30
45.39960861206055,2024-03-23 05:06:38+03:00,2024-03-23,5,0
44.865318298339844,2024-03-23 05:36:38+03:00,2024-03-23,5,30
44.85146713256836,2024-03-23 06:06:38+03:00,2024-03-23,6,0
44.854530334472656,2024-03-23 06:36:38+03:00,2024-03-23,6,30
44.661598205566406,2024-03-23 07:06:38+03:00,2024-03-23,7,0
44.162296295166016,2024-03-23 07:36:38+03:00,2024-03-23,7,30
43.721588134765625,2024-03-23 08:06:38+03:00,2024-03-23,8,0
43.79602813720703,2024-03-23 08:36:38+03:00,2024-03-23,8,30
44.45940017700195,2024-03-23 09:06:38+03:00,2024-03-23,9,0
44.968353271484375,2024-03-23 09:36:38+03:00,2024-03-23,9,30
45.918418884277344,2024-03-23 10:06:38+03:00,2024-03-23,10,0
46.2790412902832,2024-03-23 10:36:38+03:00,2024-03-23,10,30
47.58187484741211,2024-03-23 11:06:38+03:00,2024-03-23,11,0
48.48084259033203,2024-03-23 11:36:38+03:00,2024-03-23,11,30
49.182254791259766,2024-03-23 12:06:38+03:00,2024-03-23,12,0
49.42515563964844,2024-03-23 12:36:38+03:00,2024-03-23,12,30
49.47347640991211,2024-03-23 13:06:38+03:00,2024-03-23,13,0
49.673133850097656,2024-03-23 13:36:38+03:00,2024-03-23,13,30
49.67573165893555,2024-03-23 14:06:38+03:00,2024-03-23,14,0
49.5,2024-03-23 14:36:38+03:00,2024-03-23,14,30
49.52262496948242,2024-03-23 15:06:38+03:00,2024-03-23,15,0
49.56431198120117,2024-03-23 15:36:38+03:00,2024-03-23,15,30
49.71763610839844,2024-03-23 16:06:38+03:00,2024-03-23,16,0
50.95886993408203,2024-03-23 16:36:38+03:00,2024-03-23,16,30
51.53387451171875,2024-03-23 17:06:38+03:00,2024-03-23,17,0
50.102272033691406,2024-03-23 17:36:38+03:00,2024-03-23,17,30
50.1242790222168,2024-03-23 18:06:38+03:00,2024-03-23,18,0
50.14628219604492,2024-03-23 18:36:38+03:00,2024-03-23,18,30
50.16828918457031,2024-03-23 19:06:38+03:00,2024-03-23,19,0
50.19029235839844,2024-03-23 19:36:38+03:00,2024-03-23,19,30
50.25342559814453,2024-03-23 20:06:38+03:00,2024-03-23,20,0
50.56583786010742,2024-03-23 20:36:38+03:00,2024-03-23,20,30
50.79999923706055,2024-03-23 21:06:38+03:00,2024-03-23,21,0
50.86000061035156,2024-03-23 21:36:38+03:00,2024-03-23,21,30
51.04850387573242,2024-03-23 22:06:38+03:00,2024-03-23,22,0
51.23434829711914,2024-03-23 22:36:38+03:00,2024-03-23,22,30
51.244102478027344,2024-03-23 23:06:38+03:00,2024-03-23,23,0
51.18061828613281,2024-03-23 23:36:38+03:00,2024-03-23,23,30
51.11713790893555,2024-03-24 00:06:38+03:00,2024-03-24,0,0
50.936134338378906,2024-03-24 00:36:38+03:00,2024-03-24,0,30
50.743896484375,2024-03-24 01:06:38+03:00,2024-03-24,1,0
50.508384704589844,2024-03-24 01:36:38+03:00,2024-03-24,1,30
50.18642807006836,2024-03-24 02:06:38+03:00,2024-03-24,2,0
49.771728515625,2024-03-24 02:36:38+03:00,2024-03-24,2,30
49.66085433959961,2024-03-24 03:06:38+03:00,2024-03-24,3,0
49.37206268310547,2024-03-24 03:36:38+03:00,2024-03-24,3,30
49.07500076293945,2024-03-24 04:06:38+03:00,2024-03-24,4,0
48.71916198730469,2024-03-24 04:36:38+03:00,2024-03-24,4,30
48.6179084777832,2024-03-24 05:06:38+03:00,2024-03-24,5,0
48.51665115356445,2024-03-24 05:36:38+03:00,2024-03-24,5,30
48.15971755981445,2024-03-24 06:06:38+03:00,2024-03-24,6,0
48.02054214477539,2024-03-24 06:36:38+03:00,2024-03-24,6,30
47.856266021728516,2024-03-24 07:06:38+03:00,2024-03-24,7,0
47.68364334106445,2024-03-24 07:36:38+03:00,2024-03-24,7,30
47.607948303222656,2024-03-24 08:06:38+03:00,2024-03-24,8,0
47.710384368896484,2024-03-24 08:36:38+03:00,2024-03-24,8,30
48.194091796875,2024-03-24 09:06:38+03:00,2024-03-24,9,0
